no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education,self_employed
0.9151321770180418,-0.25866011604876915,-0.12659411277557425,-1.5613078348787666,1.682350372107223,0.4113676706065891,-1.0936440111407535,-0.7039101761993015,-0.48993710244797367,-0.9972704179932149,-1.0361873433536601
-0.8585712831307006,-0.04734790682949189,0.4431713807033801,0.5452033768823298,0.4208145953276744,-0.30099770327704023,0.9763880002889748,0.2839080358403408,0.4927670294188905,1.0027370530174533,0.965076447241154
0.3238976903017943,-1.4560959682913404,-1.441437559265469,0.194118174922147,-0.3349441649550045,-0.7556990057559525,-1.024642944093096,-1.3117983066852352,-1.3805127219523192,-0.9972704179932149,-1.0361873433536601
-0.2673367964144531,0.5513700192917937,0.8924095582540941,0.8962885788425125,-0.2884359335529935,0.38105425044132823,0.3783787525426088,0.8917961663262745,-0.48993710244797367,1.0027370530174533,-1.0361873433536601
-1.449805769846948,-1.0334715498527858,-1.1346407550844935,-1.5613078348787666,-0.8465347103771256,-0.5131916444338659,-0.8176397429501231,-0.7581859021355456,-1.1348366889856032,-0.9972704179932149,-1.0361873433536601
0.9151321770180418,-1.4208772667547942,-1.2332540135712355,-1.5613078348787666,0.037121686261083565,-0.8617959763343653,-0.7026379645373604,-1.3660740326214793,-1.3190937137106402,-0.9972704179932149,-1.0361873433536601
0.3238976903017943,-1.3856585652182478,-1.200382927408988,1.598458982762878,1.5021309754244303,-0.9982063670780391,-0.8636404543152282,-1.2358122903744935,-1.3190937137106402,1.0027370530174533,0.965076447241154
-0.8585712831307006,0.023089496243600537,-0.23616439998306546,0.5452033768823298,-0.41633356990852377,-0.10396047220284488,0.42437946390771386,-0.07431175533887016,-0.30568007772293665,-0.9972704179932149,0.965076447241154
0.3238976903017943,1.0444318408034405,0.5527416679108713,-0.1569670270380357,0.019681099485329437,0.3658975403586978,2.448410763972337,1.1957402315692414,0.09354347584797693,-0.9972704179932149,-1.0361873433536601
1.5063666637342892,1.2205253484861718,1.779928884634773,0.194118174922147,-1.317430553322487,2.1240759099438256,1.8964022275910761,1.6625114746209404,1.199085624198199,-0.9972704179932149,-1.0361873433536601
-0.2673367964144531,0.34005781007251645,-0.2690354861453128,0.8962885788425125,0.2580357854206359,-0.39193796377282264,0.10237448435197835,0.9569270374497674,0.06283397172713742,-0.9972704179932149,0.965076447241154
1.5063666637342892,-0.8221593406335085,-0.6963596062545285,0.5452033768823298,0.9730998432265552,-0.7860124259212133,-0.47263440771183507,-0.8124616280717897,-0.36709908596461566,-0.9972704179932149,-1.0361873433536601
-1.449805769846948,-1.5265333713644327,-1.452394587986218,0.194118174922147,-1.1895329169669568,-0.8921093964996262,-0.8636404543152282,-1.3986394681832257,-1.4112222260731588,1.0027370530174533,0.965076447241154
0.3238976903017943,-1.4208772667547942,-1.3428243007787268,-1.210222632918584,0.8858969093477845,-0.7405422956733221,-1.0936440111407535,-1.2249571451872447,-1.2269652013481218,1.0027370530174533,-1.0361873433536601
0.9151321770180418,-0.3290975191218616,-0.21425034254156722,0.5452033768823298,0.9730998432265552,0.5780914815155236,-0.15062942815609953,-0.497662417641574,-0.33638958184377615,-0.9972704179932149,-1.0361873433536601
1.5063666637342892,-0.575628429877685,-0.6196604052092847,0.8962885788425125,-0.40470651205802105,-0.6496020351775397,0.17137555139963595,-0.2371389331476024,-0.5206466065688132,-0.9972704179932149,0.965076447241154
1.5063666637342892,-1.4208772667547942,-1.364738358220225,-0.5080522289982184,0.3452387192994065,-0.9830496569954087,-0.8406400986326756,-1.2575225807489911,-1.2269652013481218,1.0027370530174533,0.965076447241154
-1.449805769846948,-1.6321894759740714,-1.5181367603107128,-1.210222632918584,0.9382186696750469,-0.9830496569954087,-1.0476432997756484,-1.5071909200557139,-1.4112222260731588,1.0027370530174533,-1.0361873433536601
-1.449805769846948,-1.068690251389332,-1.1346407550844935,-0.8591374309584011,1.048675719254823,-0.6799154553428004,-0.7026379645373604,-0.910157934757029,-0.9812891683814058,1.0027370530174533,-1.0361873433536601
-0.2673367964144531,1.2205253484861718,1.7361007697517763,0.5452033768823298,-0.5442312062640541,2.4120534015138033,-0.10462871679099447,0.739824133704791,0.18567198821049544,-0.9972704179932149,0.965076447241154
-1.449805769846948,-1.3504398636817017,-1.1894258986882391,-1.210222632918584,0.9498457275255496,-0.6950721654254308,-0.6106365418071503,-1.333508597059733,-1.0427081766230848,1.0027370530174533,0.965076447241154
-0.2673367964144531,-0.3290975191218616,-0.43339091695654963,-0.5080522289982184,-1.2476682062194706,-0.9982063670780391,-0.40363334066417744,-0.5410829983905693,-0.45922759832713417,-0.9972704179932149,-1.0361873433536601
0.9151321770180418,-0.399534922194954,-0.34573468719055667,-0.1569670270380357,1.4556227440224194,0.4265243806892195,-0.19663013952120462,-0.5302278532033204,-0.6434846230521712,1.0027370530174533,0.965076447241154
-0.8585712831307006,0.9739944377303482,0.9691087592993379,-1.210222632918584,-1.6953099334638266,-0.7253855855906917,2.402410052607232,0.859230730764528,1.8439852107358288,1.0027370530174533,-1.0361873433536601
-0.2673367964144531,0.8331196315841634,1.341647735804808,1.2473737808026952,-0.25355476000148525,0.7902854226723494,-1.024642944093096,1.3042916834417295,1.4447616571649151,1.0027370530174533,0.965076447241154
-0.2673367964144531,-0.8221593406335085,-0.5977463477677865,0.5452033768823298,-0.2942494624782449,-0.24037086294651858,-1.070643655458201,-0.5302278532033204,-0.9198701601397268,1.0027370530174533,0.965076447241154
-0.2673367964144531,-0.4347536237315002,-0.8168869221827689,1.598458982762878,1.0661163060305772,-0.8617959763343653,0.07937412866942582,-0.6387793050758086,0.21638149233133494,-0.9972704179932149,0.965076447241154
-0.2673367964144531,0.7979009300476172,1.4731320804537975,-0.1569670270380357,1.1300651242083424,2.1392326200264558,-0.40363334066417744,0.07766027728261327,-0.18284206123957863,-0.9972704179932149,0.965076447241154
0.9151321770180418,1.255744050022718,1.2868625922010624,0.194118174922147,1.1475057109840965,0.0021364983755679935,-0.47263440771183507,1.8470489428041703,2.089661243702545,-0.9972704179932149,0.965076447241154
-1.449805769846948,-0.751721937560416,-0.8607150370657654,0.8962885788425125,-1.5848528838840503,-0.5738184847643876,0.1943759070821885,-0.8124616280717897,-0.39780859008545516,1.0027370530174533,0.965076447241154
0.3238976903017943,1.3966188561689028,0.4322143519826309,-0.5080522289982184,0.5138310581316964,1.6542178973822828,-0.08162836110844193,1.57567031312295,0.707733558264767,-0.9972704179932149,-1.0361873433536601
0.3238976903017943,-0.6460658329507775,-0.6525314913715321,1.2473737808026952,-1.32905761117299,-0.4374080940207139,-0.9326415213628858,-0.6604895954503063,-0.9812891683814058,1.0027370530174533,0.965076447241154
0.9151321770180418,1.0092131392668944,0.706140070001359,0.8962885788425125,-0.6256206112175733,-0.7860124259212133,0.07937412866942582,0.8700858759517769,0.8612810788689645,1.0027370530174533,0.965076447241154
-1.449805769846948,1.5727123638516338,0.6294408689561152,0.5452033768823298,-0.23030064430047975,1.1692031747381095,1.6203979594004458,2.042441556174649,2.611722813756816,-0.9972704179932149,0.965076447241154
-0.8585712831307006,0.30483910853597024,-0.22520737126231635,-1.5613078348787666,-1.2709223219204762,1.3510836957296746,0.033373417304320745,-0.33483523983284175,-0.33638958184377615,1.0027370530174533,-1.0361873433536601
1.5063666637342892,0.7979009300476172,0.3993432658203836,0.8962885788425125,1.2114545291618615,-0.11911718228547528,0.7693847991460019,0.5335763751470636,0.277800500573014,1.0027370530174533,0.965076447241154
0.9151321770180418,0.6922448254379785,0.4212573232618818,-0.8591374309584011,-0.7535182475731036,-0.922422816664887,0.28637732981239866,-0.04174631977712371,0.09354347584797693,1.0027370530174533,-1.0361873433536601
1.5063666637342892,1.290962751559264,1.9661983728875079,-1.210222632918584,0.4266281242529258,2.29079972085276,2.2874082741944695,1.5322497323739546,-0.18284206123957863,1.0027370530174533,-1.0361873433536601
0.3238976903017943,1.5374936623150877,1.7361007697517763,1.598458982762878,1.560266264676944,2.336269851100651,2.9544185889884926,0.4575903588363218,1.260504632439878,-0.9972704179932149,0.965076447241154
0.9151321770180418,0.1991830039263316,0.26785892117139415,-0.1569670270380357,-0.44540121453478065,1.032792783994436,-0.5876361861245978,-0.3239800946455929,0.707733558264767,-0.9972704179932149,0.965076447241154
0.3238976903017943,1.0444318408034405,1.2211204198765677,0.8962885788425125,1.6590962564062175,1.2753001453165225,-0.12762907247354702,1.0763336345095043,-0.27497057360209715,1.0027370530174533,-1.0361873433536601
-0.8585712831307006,-1.1391276544624245,-0.9374142381110092,-0.8591374309584011,-0.37563886743176417,-0.7405422956733221,-0.3806329849816249,-1.094695402940259,-1.1655461931064428,1.0027370530174533,-1.0361873433536601
0.9151321770180418,-0.22344141451222294,0.16924566268465202,0.5452033768823298,1.653282727480966,-0.9982063670780391,-0.7946393872675706,-0.02003602940262608,0.3085100046938535,-0.9972704179932149,0.965076447241154
-1.449805769846948,-0.18822271297567672,-0.2909495435868111,1.2473737808026952,0.6649828101882322,0.44168109077184986,-1.070643655458201,-0.6387793050758086,-0.5513561106896527,-0.9972704179932149,0.965076447241154
1.5063666637342892,-1.7026268790471637,-1.6167500187974548,-0.5080522289982184,-1.1197705698639404,-1.1346167578217128,-1.0936440111407535,-1.5831769363664556,-1.4726412343148378,-0.9972704179932149,0.965076447241154
-0.8585712831307006,-0.751721937560416,-0.4553049743980479,1.598458982762878,-0.9279241153306449,-0.11911718228547528,-0.47263440771183507,-0.6279241598885598,-0.7049036312938503,1.0027370530174533,-1.0361873433536601
-0.8585712831307006,-1.0334715498527858,-0.8497580083450162,0.8962885788425125,1.2870304051901296,-0.8769526864169958,-0.3116319179339673,-0.8016064828845408,-1.0734176807439242,1.0027370530174533,0.965076447241154
-0.2673367964144531,0.5865887208283399,0.881452529533345,-1.210222632918584,-1.747631693791089,1.0631062041596966,0.516380886637924,1.0003476181987627,1.5675996736482731,-0.9972704179932149,0.965076447241154
-1.449805769846948,-1.1391276544624245,-0.9264572093902601,-0.1569670270380357,0.769626330842757,-0.36162454360756185,-0.6566372531722553,-0.9861439510677708,-1.0427081766230848,-0.9972704179932149,-1.0361873433536601
-0.8585712831307006,0.6570261239014323,-0.07180896917182865,-0.1569670270380357,1.2986574630406322,-0.4222513839380835,1.8734018719085237,1.2608711026927342,1.260504632439878,-0.9972704179932149,-1.0361873433536601
-0.8585712831307006,1.3614001546323566,0.8595384720918466,-1.210222632918584,0.8858969093477845,0.12339017903661127,1.551396892352788,0.2947631810275896,0.891990582989804,-0.9972704179932149,0.965076447241154
0.3238976903017943,1.431837557705449,0.4103002945411327,1.598458982762878,-1.7243775780900834,1.078262914242327,1.2293919127970527,0.5878521010833077,-0.0292945406353811,1.0027370530174533,0.965076447241154
-0.2673367964144531,-0.18822271297567672,0.16924566268465202,-1.210222632918584,0.4324416531781772,0.44168109077184986,-0.40363334066417744,-0.3674006753945882,0.03212446760629791,-0.9972704179932149,0.965076447241154
-0.2673367964144531,-0.1530040114391305,0.11446051908090642,1.2473737808026952,0.6068475209357185,-0.04333363187232324,0.9533876446064222,-0.13944262646236305,0.15496248408965593,1.0027370530174533,-1.0361873433536601
0.3238976903017943,0.269620406999424,0.49795652430712567,0.8962885788425125,-1.6953099334638266,0.5629347714328932,0.7463844434634493,0.8266652952027815,0.4313480211772115,1.0027370530174533,-1.0361873433536601
0.3238976903017943,0.8331196315841634,0.37742920837888533,-0.5080522289982184,1.2405221737881185,0.4568378008544803,0.9073869332413171,1.401987990126969,1.076247607714841,1.0027370530174533,-1.0361873433536601
-0.2673367964144531,-0.399534922194954,-0.8059298934620198,-0.1569670270380357,-1.0674488095366779,0.3507408302760674,0.6083823093681342,-0.1068771909006166,-0.8584511518980478,-0.9972704179932149,0.965076447241154
0.3238976903017943,0.5513700192917937,0.6951830412806098,-0.1569670270380357,-0.8000264789751146,1.18435988482074,0.2633769741298461,0.56614181070881,0.09354347584797693,-0.9972704179932149,-1.0361873433536601
-0.8585712831307006,-0.5051910268045926,-0.1485081702170725,-0.1569670270380357,-0.3291306360297531,0.38105425044132823,-0.5646358304420452,-0.671344740637555,-0.24426106948125764,-0.9972704179932149,0.965076447241154
0.9151321770180418,-0.29387881758531537,0.04871834675641169,1.2473737808026952,1.1009974795820854,-0.013020211707062416,-0.9556418770454383,-0.18286320721135832,-0.8277416477772083,-0.9972704179932149,-1.0361873433536601
-0.2673367964144531,-1.4208772667547942,-1.4304805305447197,-0.1569670270380357,-1.3871929004255037,-0.9375795267475174,-1.024642944093096,-1.2900880163107376,-1.1041271848647638,1.0027370530174533,-1.0361873433536601
-0.8585712831307006,-1.6321894759740714,-1.4852656741484653,0.8962885788425125,0.48476341350543956,-1.0588332074085607,-1.0476432997756484,-1.5071909200557139,-1.4419317301939982,-0.9972704179932149,0.965076447241154
-0.8585712831307006,1.0092131392668944,0.6294408689561152,1.2473737808026952,-0.3872659252822669,0.39621096052395866,1.11439013438429,1.6082357486846963,1.7518566983733102,-0.9972704179932149,-1.0361873433536601
1.5063666637342892,0.7274635269745248,0.5089135530278748,-0.5080522289982184,-0.5965529665913164,-0.013020211707062416,0.17137555139963595,1.1088990700712509,1.5061806654065941,-0.9972704179932149,-1.0361873433536601
-1.449805769846948,-0.25866011604876915,0.2021167488468994,-0.5080522289982184,1.6242150828547093,-0.1342738923681057,0.1253748400345309,-0.33483523983284175,-0.36709908596461566,1.0027370530174533,-1.0361873433536601
0.3238976903017943,1.2205253484861718,1.0786790465068292,1.2473737808026952,0.8393886779457735,0.33558412019343703,-0.8406400986326756,1.803628362055175,1.5983091777691127,-0.9972704179932149,0.965076447241154
-0.2673367964144531,-0.25866011604876915,-0.3128636010283093,0.5452033768823298,0.6649828101882322,-0.34646783352493143,-0.5186351190769402,-0.11773233608786542,0.24709099645217444,1.0027370530174533,0.965076447241154
-0.2673367964144531,1.290962751559264,0.8376244146503484,-1.210222632918584,-1.393006429350755,0.12339017903661127,2.2874082741944695,1.6408011842464427,0.707733558264767,-0.9972704179932149,-1.0361873433536601
